"sigma_obs","beta_intercept"
0.320797955468713,-0.102800566457821
0.335272443245849,-0.120017122849843
0.306063855110914,-0.0796967160137308
0.327932466051524,-0.1113200294105
0.309514878269644,-0.103743259382722
0.321131542121305,-0.099269557409508
0.321243712919765,-0.078403311185261
0.289034193769868,-0.104362130396672
0.322928058946486,-0.0944251299146022
0.309974078133409,-0.089213435474073
0.307642877367808,-0.11132032179258
0.307136101516388,-0.110417134410563
0.317815839231915,-0.14256180321534
0.334603526594141,-0.0837926595561319
0.327304216453817,-0.128441357097252
0.303351354037374,-0.101703005535512
0.315367818718956,-0.0716305377978368
0.295558074604468,-0.109961961988146
0.302741534605993,-0.117758258930212
0.316908185019724,-0.0666860507775899
0.299922917416197,-0.108546185897174
0.31622041829362,-0.131458623639605
0.335964444867581,-0.10748596915521
0.320711340264348,-0.12422093926728
0.326405592607303,-0.1000330412387
0.315290955298707,-0.131514145457769
0.324054860860983,-0.116842920706866
0.294466816016997,-0.100088183274378
0.30556140897204,-0.14182198417826
0.305529274078424,-0.114628921939108
0.313302685044178,-0.103932502519256
0.302410448657019,-0.0943614743688076
0.318011821459832,-0.119275788076507
0.311214067598114,-0.113422038690469
0.330137950348465,-0.107018246753692
0.338497298983713,-0.131434749069047
0.324853551502921,-0.110575628169597
0.31222297211441,-0.121923761817353
0.308373648824033,-0.107673071636955
0.288498670222835,-0.126941367855599
0.338725662992393,-0.120889032585717
0.307600023787566,-0.0636473920003442
0.297199007990956,-0.102369629223107
0.341158106865491,-0.1416237350482
0.287708946571145,-0.128300549466158
0.294401109268805,-0.0889602526557089
0.300792227262651,-0.0887045622368766
0.288334451694625,-0.131629150353439
0.335885629288617,-0.141048947927516
0.307747648377863,-0.101467578977275
0.332380076339198,-0.0934504914766916
0.320673405405422,-0.116662966102079
0.339570588982444,-0.107832580934929
0.310743027142738,-0.117961855568141
0.308967252081427,-0.111723870394773
0.326612423981921,-0.146790558535595
0.31576792858394,-0.112347893729483
0.325871490207313,-0.0976801443235907
0.312323322770346,-0.11832667013959
0.313938168641461,-0.173708708946174
0.303350138927628,-0.0946947921543273
0.302363210274321,-0.101857657319004
0.296687048005198,-0.083663388514245
0.297910620543053,-0.082462580869058
0.309116683809932,-0.108025293981881
0.329537719094099,-0.14380439861633
0.297182301810196,-0.12389891010611
0.296726475674985,-0.0867383644510652
0.307538659036749,-0.0762359793180848
0.302281002240653,-0.125644581734116
0.294846418201074,-0.116463235288254
0.331626062298974,-0.162662601384784
0.319685648137234,-0.127914637529401
0.307176698006849,-0.127916518421669
0.298246203802465,-0.138514419439315
0.334823937997732,-0.115926810122632
0.336760385661202,-0.142379737589627
0.296094470942931,-0.111480351189839
0.317439603532498,-0.119668992077934
0.288354266823848,-0.11865741802888
0.312762251577626,-0.117910814023052
0.327026155063166,-0.0862136818514722
0.306494594503875,-0.106322305845947
0.322020752553709,-0.079782819065671
0.314442272491488,-0.115405738953951
0.29973788317404,-0.11089316114734
0.323943545384491,-0.131181073836344
0.32543705436892,-0.098759324945897
0.309849316222507,-0.127435092711645
0.302113722272489,-0.141262922608223
0.300906996723083,-0.107965303213518
0.306669740165143,-0.107605497894541
0.294017068881977,-0.0912961685091174
0.319313447018399,-0.114135561289592
0.301849504102373,-0.113316873186405
0.325961360705261,-0.0811235594183348
0.327681928512891,-0.0859592873199048
0.314823638871833,-0.116561902015816
0.330689690822792,-0.142593787361872
0.313636751919958,-0.108757234929415
0.320760077343206,-0.131032436932131
0.314235828635242,-0.126681204846085
0.331670955512484,-0.0903982511043135
0.314233593182269,-0.0982068835661549
0.329349089854705,-0.0749902672309051
0.306861771991659,-0.13016063949327
0.303117471544769,-0.115723383070878
0.340255217398244,-0.0830923092743127
0.299875371029472,-0.12821795303664
0.314994649171457,-0.099153293016587
0.313915617724589,-0.0985139687691992
0.339557538547428,-0.137147286803293
0.353339452619244,-0.125060745606507
0.316796995831939,-0.101671708829642
0.298989299357089,-0.156733546136936
0.317022750764077,-0.128124565564459
0.30261281290026,-0.129281126764264
0.300832439471005,-0.100532575560328
0.315471788658142,-0.105832200808805
0.302387848478073,-0.135233849843282
0.329432964287083,-0.0980098446124225
0.325487238774582,-0.119209722772809
0.334037161057116,-0.125359792706517
0.339226700344348,-0.123734798800406
0.304064947527219,-0.127802757717626
0.325788835967629,-0.0770919717531735
0.324231506416685,-0.141137736516547
0.299665025633844,-0.176985987106563
0.306156558417355,-0.0856461593798404
0.319618086366773,-0.129136077831477
0.321711045779225,-0.118475380489129
0.337683055291139,-0.111103017343375
0.333502465013423,-0.0835704770566044
0.291058572567111,-0.05798223141556
0.335474563920237,-0.141585599951335
0.299583976806391,-0.117933502851664
0.289378403478393,-0.12572785014712
0.324182347613065,-0.112700458987583
0.303347036609375,-0.125969261843468
0.324196771842309,-0.0985593793398757
0.322537125601912,-0.147262728021739
0.330191356833964,-0.0873249497216623
0.311030965274229,-0.113300452117323
0.308049520638571,-0.117558860683175
0.313404447629917,-0.103063515850986
0.311559163350928,-0.12766691142344
0.322238706777298,-0.112470689892301
0.29376816666471,-0.162789734696614
0.310245794199761,-0.139511103569203
0.316687026229111,-0.127129971880811
0.312007307108676,-0.133277848283031
0.318317945930824,-0.109742815624262
0.326092110584411,-0.110523326606493
0.316867018793958,-0.115438136286891
0.33431613024514,-0.131900823295147
0.31390093854544,-0.0953158301960617
0.319477756165301,-0.104954069147703
0.321183945341397,-0.13146080942518
0.33785530281904,-0.0984778949609747
0.2931323996988,-0.089371048242389
0.307397655449757,-0.0984407534085652
0.317676879646697,-0.118905092957464
0.325676053066294,-0.128334542816855
0.314865199536056,-0.119323329014298
0.302218603382474,-0.114548087769201
0.304701516153019,-0.0939217430893618
0.306391136604055,-0.112681822499591
0.319096818079827,-0.086738282617421
0.293101765265804,-0.100013889384784
0.312501107442934,-0.0916687356541002
0.301700249461175,-0.0853601082216058
0.341861447874748,-0.141297770793998
0.331358849406895,-0.140676208962371
0.336620176578794,-0.0946624435891774
0.301804199272588,-0.0938097183267772
0.328579319972448,-0.102902997985262
0.298571646312661,-0.114310672294477
0.306224895093367,-0.0877467550251251
0.333167242588651,-0.120889527354704
0.317525298346537,-0.0533799919375895
0.290187312832868,-0.131927506533508
0.338332882872258,-0.0678950892203332
0.310032528814397,-0.058397970634997
0.278648581131886,-0.135520676104939
0.333531403427645,-0.139554187360193
0.296927561151573,-0.103657567801544
0.316503554684863,-0.134606842133793
0.296284958707644,-0.119533966642873
0.306680432824142,-0.125040752037631
0.30002326607724,-0.0862262905182755
0.310137908257297,-0.115121393368692
0.312842211029216,-0.0973363388887748
0.335693624920728,-0.10306565114556
0.325187425278388,-0.116511805266697
0.313216210664346,-0.154729248645197
0.320813652747753,-0.149703492725905
0.335829357214506,-0.0970643372751276
0.291140752353875,-0.0723474563415568
0.284140936492616,-0.110861703215262
0.328123980894863,-0.0932924079423697
0.322689077870712,-0.0929584829721738
0.283788825131726,-0.124625460384379
0.315570958769053,-0.117569220997544
0.311333145182614,-0.135251903770781
0.302396787083031,-0.158276043146258
0.306564480088722,-0.120584941428448
0.311025338734683,-0.138606791045254
0.319732820490731,-0.104010787485902
0.288563936647299,-0.13521091045032
0.332726496236349,-0.113354320731339
0.340779336769458,-0.135524787532418
0.298286079303192,-0.100551726054737
0.30614279170846,-0.116712817124105
0.301484187945824,-0.133121127235554
0.345955513475978,-0.122575203843552
0.305265354025183,-0.15052903076973
0.308822372073626,-0.111650320862852
0.316811964482219,-0.1298728485413
0.316357729401796,-0.0964954195108766
0.311849709029155,-0.0776145116776476
0.318190024901699,-0.123758974622633
0.309761328556572,-0.102675075920993
0.290915480939268,-0.133437674042052
0.278640771071643,-0.101885116000676
0.322002890506226,-0.134812555409647
0.302729525954271,-0.148046589208786
0.327837828338221,-0.13060764326609
0.325966125927935,-0.124893524347689
0.30745402713361,-0.0756883957341522
0.325417604637833,-0.112784610962327
0.317087233043858,-0.0953685564328136
0.298133674268093,-0.113601677527367
0.329468075249523,-0.080030876612424
0.349147081964983,-0.10231649557511
0.346585454721973,-0.108301264855691
0.307692320674901,-0.144186222098341
0.322414471567625,-0.117718319987405
0.337781181256256,-0.0807554727824457
0.316679827930997,-0.110586370091601
0.323118965481001,-0.137606848237665
0.313369891444465,-0.0943849347173795
0.32078896112399,-0.142159792942137
0.337418604195846,-0.114193650272147
0.343038498618548,-0.105331458832202
0.298520047496839,-0.137379388488456
0.306050662135433,-0.139415208267938
0.324710458848414,-0.142356398178259
0.316345230651406,-0.144412352139298
0.32610512553613,-0.0766322332206984
0.298008752716437,-0.08713427159372
0.322213621626983,-0.0869838142394392
0.31178636752912,-0.116545977211226
0.323044329002934,-0.0995303578883905
0.322395455952563,-0.0999930385462376
0.29209647720886,-0.0901034962209676
0.331724685240096,-0.0877575876224785
0.322296872411267,-0.111796935430173
0.353777014088206,-0.109976158728859
0.29025890569679,-0.112984823014209
0.313946524503993,-0.102015892481136
0.294332980122961,-0.0990181745489091
0.296497250320658,-0.0848307966875903
0.307610900043974,-0.113189787003884
0.31326345057594,-0.108579296823581
0.294000215968023,-0.102740880002961
0.325319760789396,-0.13224065573288
0.30009073474625,-0.027471102650516
0.337445504364856,-0.113474538572235
0.288847045902236,-0.0743495247967846
0.328895312063131,-0.113593086421246
0.323960830612336,-0.107978347599014
0.329920255286184,-0.0445171766142534
0.298945679517005,-0.151471729746175
0.284862337527198,-0.0885104919176775
0.317569383815696,-0.127735579769048
0.294294107483557,-0.121408735822618
0.353931842642935,-0.0840700461228083
0.297061743581493,-0.0829778246205256
0.319461091088032,-0.125630021515662
0.303240720950775,-0.0935489672802693
0.295391660007726,-0.0739941775030365
0.309094645191624,-0.126431477951522
0.31762905204735,-0.14551764807403
0.334150373276726,-0.138288376223702
0.300648454939094,-0.0719547485430168
0.312667551183046,-0.118247462928132
0.312535537225838,-0.115344768061746
0.31039164595136,-0.119505117563492
0.307263471468318,-0.132662622688314
0.328747496423198,-0.100357688170421
0.299827452963501,-0.0909568815630238
0.287278980423908,-0.126771819572953
0.296282396477409,-0.156240864362877
0.303552552961656,-0.145462162684294
0.300573229924386,-0.112998374229139
0.307215444387284,-0.120806807335459
0.331927084458647,-0.154761294725811
0.309150787227545,-0.0965718894089816
0.317190571867757,-0.0926861850277194
0.296687198364154,-0.126778402849915
0.319194391021308,-0.14480914929589
0.313048575704927,-0.126684911867463
0.319906208767545,-0.123481090693288
0.310654036604009,-0.117811335908689
0.309081214562314,-0.112829153178134
0.314699463256446,-0.113259780464084
0.305587173351926,-0.095558591128727
0.307954709287515,-0.0822387246704955
0.350184608535446,-0.119149742071655
0.307566415167531,-0.156158199204517
0.333629489926004,-0.112117850600273
0.275041298435168,-0.110064254573514
0.337228996868736,-0.126849440524153
0.315746877606358,-0.135626057546672
0.304540299136955,-0.151887159607133
0.295541732844238,-0.141597502390289
0.317261876322398,-0.0945105364725812
0.314970711409769,-0.109050997273719
0.312059850705214,-0.153445179416914
0.300442613143582,-0.0971253140328126
0.319235751255783,-0.105257857029747
0.286453736325446,-0.102725884959311
0.333922806921236,-0.0935441068542213
0.325176715835157,-0.121585360739833
0.290624314191936,-0.0997040499931874
0.329838295294383,-0.0874538220234995
0.328899827010899,-0.142066254877041
0.310721363883826,-0.117339492064201
0.296458672159869,-0.0917702766730526
0.313947745933816,-0.117017602414401
0.316972727483264,-0.081968033955569
0.297184427014914,-0.0978663133466355
0.327524081534994,-0.120389138781302
0.317517493980228,-0.0828014411176986
0.335666274250297,-0.0832724059167603
0.316571840333822,-0.0624125861845116
0.309108616169837,-0.1193823399854
0.310534342082461,-0.171630931002156
0.341511851085691,-0.0964064472971941
0.311836973853174,-0.110377491140511
0.308620007542675,-0.115308481100687
0.317984575000944,-0.142311925801914
0.300830278260409,-0.132294456823626
0.330328169603104,-0.0949392007807178
0.312671571447281,-0.128027959297927
0.30885064391286,-0.121425969535654
0.335629209734197,-0.0882417177477405
0.314828268530118,-0.126553855180286
0.337410392738894,-0.108363410802683
0.314555955758436,-0.137170811827005
0.300790956582418,-0.0388149287196166
0.321331918129273,-0.108414806460384
0.291176107193481,-0.186221006950349
0.295822810889916,-0.0850367275746914
0.333463786948578,-0.149472500605252
0.318377580928171,-0.0948904918317202
0.306446348604006,-0.0971994110955929
0.313874876957969,-0.188570006051163
0.32459965712449,-0.111693278661556
0.311161122333809,-0.108442147219745
0.308578847014988,-0.128443146181856
0.315813487816851,-0.159406484754367
0.309488445967547,-0.106710744863264
0.297240539761355,-0.134595097663523
0.3454676765215,-0.126310772126105
0.294091486152274,-0.13466141494279
0.295557210277985,-0.144217722537485
0.348306108063943,-0.119311045915176
0.331209764575643,-0.101303272242286
0.298419545500477,-0.149979202532744
0.279741234969302,-0.136992451362248
0.281000412974152,-0.0892150772279565
0.309027452943165,-0.0796597295287811
0.284763891897889,-0.121059458956745
0.331090642172569,-0.0878361118071693
0.331753581380868,-0.14573312096713
0.322414745151111,-0.119097555304874
0.306707272993942,-0.0874063359375181
0.309460946878233,-0.0693852591933131
0.291049804466351,-0.117647229128394
0.32480561436204,-0.107989700198636
0.321547162245815,-0.125853491327243
0.303490459009732,-0.105079457114522
0.313813531141526,-0.0717692471279248
0.311494783781867,-0.109588127855757
0.304535722679882,-0.0871934414854453
0.309674436477788,-0.145446946434473
0.319779589940589,-0.115351307243894
0.325191305274171,-0.0863050093051288
0.331537481408769,-0.111567929963213
0.315566929708092,-0.120252453955293
0.326903433682064,-0.101733217513834
0.312591480775063,-0.157577612790525
0.306171193973328,-0.129075215942528
0.326150414867006,-0.109330801879513
0.336438931061534,-0.0738073283293005
0.288365112251195,-0.130245096938882
0.315069941924416,-0.0987536660339968
0.329779869240315,-0.12375703156755
0.333804902506789,-0.0826114686040109
0.283445005043634,-0.069234731610363
0.337059242715987,-0.118310362138099
0.335655472158529,-0.0827967787265756
0.303952413292492,-0.133379434081461
0.30207072111009,-0.104822779691004
0.33061004106755,-0.116137837742946
0.306357780381968,-0.0983689332617706
0.321499044100709,-0.118238481602272
0.32606391928755,-0.0926918815970427
0.303243576253116,-0.107646152568856
0.347494032517136,-0.11231246707716
0.306402103511166,-0.107255382627842
0.340647519722328,-0.0997955367435128
0.325487700040264,-0.111048880575411
0.305764256343376,-0.0609337348276778
0.332947227919041,-0.0976184646032156
0.301144598435875,-0.0584182051131352
0.3380025773766,-0.12120167588395
0.332373021962909,-0.0981583410899617
0.311344477137071,-0.122530692294899
0.307376052369658,-0.119085189897837
0.340253000785537,-0.0976621975969385
0.312396045781014,-0.127628220468517
0.325882889428928,-0.101041208246391
0.307135548995366,-0.131694070954811
0.29942511759498,-0.117106032320413
0.340050512837057,-0.0914909684649711
0.35067615348658,-0.116087727070702
0.298648380811335,-0.134218017117222
0.296853872075297,-0.153335655388209
0.298715566982603,-0.0890751665751413
0.315042726417876,-0.125513376148521
0.335385592122412,-0.119125587293956
0.322606900864233,-0.0960581833431463
0.31879572672139,-0.0575866402378013
0.326285648206578,-0.11429146482391
0.316173525479501,-0.139215839912674
0.338724998598876,-0.108207964385371
0.348326383493028,-0.0995059381238985
0.306882776456426,-0.121021097245473
0.298467855212807,-0.124877165107399
0.298959521781723,-0.140255987047836
0.299225850400717,-0.0676678662781414
0.338242856975929,-0.115415305248446
0.289321247032027,-0.082150853410044
0.333047444482161,-0.0832633574078848
0.334522139275158,-0.110368006587586
0.331841188313974,-0.0699005967914687
0.31517079422127,-0.143921964862466
0.269143773698933,-0.108960955780807
0.34812514417513,-0.107743627871317
0.334825972137484,-0.134985744438933
0.299464585804016,-0.0489633300005753
0.349486943875648,-0.141817588241006
0.327280541780045,-0.110955744689784
0.327235918859375,-0.130175180929607
0.349497333083526,-0.159799319802088
0.321547954914824,-0.101670004743543
0.351510633501103,-0.0899665598401623
0.314288513420742,-0.102989484669728
0.324182483096338,-0.0937344430667975
0.317960571898979,-0.137093516595589
0.339357340683158,-0.135553371377756
0.304326658747191,-0.0963667327658165
0.33077251955816,-0.148850504752373
0.293193901523425,-0.117201612682786
0.289765884590431,-0.144624244540329
0.320229701476265,-0.0821882823400302
0.295031697176661,-0.0962899203315651
0.29768901254453,-0.14604841056589
0.326770797409448,-0.0953530827913934
0.315876758496249,-0.151300843106713
0.325377257763729,-0.0852785019406513
0.338439445094735,-0.0966701291370187
0.313599023923035,-0.154508569728213
0.308808186447632,-0.125193325474761
0.316441137102676,-0.106217471483759
0.320770054940427,-0.105556363264238
0.290854708145624,-0.102382739489232
0.353015820598693,-0.117655399585302
0.292854008848824,-0.127554814187021
0.30552215357861,-0.11790311765798
0.288623677402121,-0.103554934545052
0.313997006971885,-0.121968481794577
0.286717859681081,-0.106614732666299
0.292712580628576,-0.0726242249932203
0.315906870491894,-0.133409201518815
0.322280389461255,-0.138436865455818
0.304500034076815,-0.0849133170740784
0.320534866376393,-0.0920396968336754
0.316729307381695,-0.100882204602764
0.298688445690475,-0.107302079507404
0.320462763059914,-0.119550192950448
0.300881107291757,-0.0559200642933995
0.297406109141487,-0.0839652304003979
0.32092858919936,-0.0768090228585259
0.279458498725096,-0.122057599882118
0.29317086123557,-0.105519270656089
0.317925974172556,-0.122028299419274
0.319375450912943,-0.111692511165638
0.321834239043687,-0.127619912049735
0.327337273066936,-0.123106162245086
0.304321842609972,-0.120506500361209
0.30301006449062,-0.135963456130495
0.298248318063947,-0.14192563553201
0.288690100675664,-0.141492676919219
0.312691422690835,-0.133073125498206
0.322745361785856,-0.134644880028316
0.347299648572662,-0.119718235807653
0.287424200988496,-0.0895676106885166
0.324531672795328,-0.127715235479395
0.300632994823579,-0.129607518860026
0.329675946303705,-0.0962873158426106
0.36355808387209,-0.146230420958851
0.282172096033915,-0.102519927486779
0.30278590883587,-0.103891682695233
0.329554824753458,-0.155680550481113
0.336736522960629,-0.0863627846340596
0.299559610470763,-0.117228527341906
0.321858791694567,-0.125581385493463
0.308262524596697,-0.158389243020784
0.295341027356713,-0.0855997624515455
0.326495575751993,-0.0865925496813811
0.292342737201998,-0.100108280333739
0.351670480444095,-0.06100363407642
0.318202965682274,-0.12994907455218
0.311940877203366,-0.135763756986053
0.286318671041062,-0.098269715671062
0.297102280875094,-0.134375900793466
0.318833336357204,-0.136707178755946
0.310640264986309,-0.0966738014454169
0.336495638696945,-0.120413349991317
0.32214553999451,-0.101057409579442
0.293710505026051,-0.097024845532084
0.318777798492421,-0.111407508791484
0.296299250595968,-0.0942199062467824
0.33771678375238,-0.0980014536189139
0.324085395537337,-0.0974865504787905
0.302564592160095,-0.0947170303310356
0.32713791203907,-0.121976852995585
0.319525202911028,-0.117359283217491
0.282274761778423,-0.128826366923881
0.323691540390529,-0.0948032184088965
0.300899146400897,-0.116814027483494
0.308085545246234,-0.123688727505228
0.308565608557828,-0.107447333082596
0.296048306500646,-0.111791956202719
0.297931800021369,-0.0943617691714621
0.335143029905616,-0.109255586486025
0.351255204475826,-0.129621459822041
0.303411062992127,-0.107459418314783
0.31782191037995,-0.114846883542144
0.301727966922018,-0.084350607559322
0.308009872485151,-0.055715594747589
0.305363364032252,-0.100040763864093
0.31988033438046,-0.136216747262465
0.315711015386041,-0.0955139384264029
0.313272744002207,-0.102521090001519
0.332697486249924,-0.0987571111929706
0.312324123602818,-0.142728887468138
0.318034949842977,-0.135620507618016
0.294840732798073,-0.128541807666955
0.30432342578712,-0.103484518716607
0.30511096658407,-0.107973455694254
0.32522508983415,-0.113475310117916
0.312579810045863,-0.113174330215197
0.303754758016164,-0.172060497369108
0.298637896753047,-0.11860114862345
0.321076533535431,-0.116235768940866
0.329724270727729,-0.116349324463171
0.32181544475964,-0.124981788981601
0.334329625450169,-0.117266235981548
0.321768624768445,-0.13584890661843
0.287302352738008,-0.0814319121212939
0.303027049008109,-0.0926917206655991
0.300105284361751,-0.139017741155555
0.319513488637148,-0.138193450286214
0.32436683211183,-0.134382446799849
0.300436785276894,-0.141868100681403
0.321377305059493,-0.121730383902038
0.320182281699286,-0.158458399635886
0.290589514792428,-0.108472810266626
0.32313049094319,-0.107659800104204
0.338130911760408,-0.0920574961496289
0.289071548782815,-0.101874354765192
0.314956645072928,-0.11801866642477
0.314492064056907,-0.136250974688254
0.296123519301495,-0.0947593755937239
0.32043607772496,-0.110491928353687
0.301332026462971,-0.155938264232589
0.314108217653855,-0.0659425797990532
0.298436303441157,-0.113975294324596
0.310843977609215,-0.107865807628126
0.340767177134763,-0.110720692718864
0.291040608879279,-0.140507591360368
0.356305689215203,-0.135608131668976
0.314303455430674,-0.13142239370108
0.351030637386386,-0.122288229755547
0.316942432802437,-0.0943752067388949
0.306798961880032,-0.105344499590524
0.301842797338242,-0.129288619809913
0.313405607071029,-0.140570184388044
0.312580105525159,-0.132864052422394
0.30775194161218,-0.0924495331782166
0.283634648421717,-0.122723950497266
0.320479337478757,-0.119140042348346
0.298088051325544,-0.0679707121770379
0.321546145372121,-0.0927992685312061
0.304780500258789,-0.094384154927985
0.337841690894787,-0.117234762235598
0.323279474816756,-0.100756530672061
0.314958229750445,-0.0556265239412559
0.315250698996358,-0.126595987168568
0.338694560934023,-0.10070849626725
0.313120448235214,-0.117155533115217
0.299890416553907,-0.131916763108982
0.33824074931196,-0.0809270255400953
0.315068053555971,-0.117347468180887
0.31329929457538,-0.0825222410996711
0.295706443307969,-0.103835346727311
0.302404597903722,-0.123843560577266
0.318982375117665,-0.135633375641602
0.280918680207716,-0.119437602052429
0.334880970854939,-0.108843506551306
0.313995637339686,-0.131357722634052
0.320933708770817,-0.127698904132155
0.299086722278019,-0.0974537874911071
0.297493288741717,-0.134509038583558
0.309697091297012,-0.106199474922014
0.292430987330569,-0.111076909187551
0.306632600769164,-0.131464171438764
0.282147353964961,-0.10832714581782
0.306558672920642,-0.136186491626894
0.319886304071856,-0.15980523677218
0.338341657085061,-0.113587041182145
0.315311286106003,-0.105408162933225
0.312709112799316,-0.122074907111379
0.29939731054758,-0.116001772801674
0.301422469277729,-0.117916415232802
0.345680676783369,-0.125053125969059
0.33455155093862,-0.0899051685467432
0.300253465362746,-0.0986824860590635
0.308213439958408,-0.121956111237951
0.326803653767397,-0.0897466068713879
0.316497313642486,-0.142486750043801
0.298871366984943,-0.0771565349972221
0.311053669897861,-0.123973579407522
0.339874895636402,-0.0992987218289006
0.31180805142082,-0.145841595565255
0.311567246471548,-0.0970897228078896
0.32451808376046,-0.128221248927417
0.321389587105035,-0.0429257899341683
0.31643854479761,-0.139217413029779
0.314941687455428,-0.142504806573782
0.327478765373887,-0.143450762846689
0.288667614372045,-0.0687274333689741
0.314683863838372,-0.0931399928209962
0.32374078939673,-0.130376642059523
0.324675873367733,-0.103001017252671
0.28507541138251,-0.104181396071153
0.296376922807854,-0.102259918773242
0.314979060329657,-0.111122179675494
0.286925633446183,-0.114346106618973
0.30634747230829,-0.136422963117208
0.332248413240944,-0.104448672210216
0.315858241112887,-0.109243256870164
0.318310728149981,-0.0974819908794484
0.316092728665949,-0.124369735616009
0.301586686203852,-0.111931332369716
0.321263627764772,-0.150462262992987
0.347210432119221,-0.122017907512624
0.320309971407722,-0.11221463827098
0.347429507237882,-0.0773219762981215
0.355535640561655,-0.119431788774447
0.318187492046878,-0.111349158898552
0.31155976443572,-0.121862532498427
0.328720991266423,-0.120777702023717
0.306991891172611,-0.0850764349641569
0.282623470541746,-0.134583071561954
0.324772973004913,-0.132383227896945
0.333023616552817,-0.139764818452395
0.317080319700105,-0.102466558047703
0.351930585214265,-0.0814925887471154
0.307473174731816,-0.118450522845925
0.330486872180162,-0.111782479525407
0.316325719790013,-0.11144193116676
0.347000101694317,-0.114484043212748
0.336196282022735,-0.128127247635082
0.317211794591919,-0.111935219355677
0.290886525670857,-0.0907473459660806
0.307997077539523,-0.0823547991378574
0.309053114619166,-0.157935668142373
0.309320336967452,-0.0579000163366099
0.286970337430194,-0.110216618596884
0.317714142522835,-0.0910017892790338
0.338205617294012,-0.0685972054611789
0.316208002249629,-0.129033796045269
0.292530333662011,-0.104215248197187
0.296233237436391,-0.139795667261594
0.320903901635869,-0.12038749838551
0.348768876836557,-0.082480268501517
0.314032186669279,-0.133749382599737
0.318045742521081,-0.11818721039998
0.308434967143296,-0.118357605312933
0.317101874478994,-0.125691984657918
0.29986645417138,-0.106093531092755
0.312763465689312,-0.100645560420545
0.335404390322649,-0.112484462557982
0.322583309111696,-0.0920994369461194
0.290987059843564,-0.0929080924875564
0.352335446495165,-0.135432888270307
0.329095861930217,-0.127139719175737
0.309985883150939,-0.0961727231898318
0.309580127249154,-0.141336160395422
0.344036084395526,-0.126084952900668
0.323569427563725,-0.106838344619815
0.334180477205936,-0.0918326067701812
0.311315395243123,-0.0967514130795796
0.323268282310765,-0.143647973876778
0.325015799037379,-0.134050978822011
0.324960823234471,-0.0833766111808824
0.330992418921874,-0.106625011688383
0.311911834778884,-0.117239736041425
0.309341544704835,-0.103928821301469
0.323221792411621,-0.107603201165321
0.312091163944181,-0.0944519385875542
0.30843208559991,-0.124034172163313
0.315668207419184,-0.114149962537114
0.289904869842685,-0.126905190882011
0.318556159301356,-0.100897089036538
0.283089595142437,-0.114476459798404
0.322569782670052,-0.134623012578107
0.315992133797175,-0.113467314140455
0.304955280312932,-0.135319498695057
0.341082082325947,-0.123244128271794
0.299629709525871,-0.113151197862547
0.306041380903729,-0.090976265148198
0.302568638913958,-0.113857466006929
0.312842980319964,-0.102614866657085
0.305131562796605,-0.105315689670296
0.319900678073881,-0.118333389371103
0.319862640732598,-0.113071451746829
0.316180001981004,-0.127955514612458
0.314701244491791,-0.078030157723357
0.301595851333608,-0.101609851544753
0.30616500099935,-0.15522702026328
0.301643271028361,-0.1349087179411
0.330665952611018,-0.125412255417414
0.311675044942656,-0.189799698528133
0.306356984291297,-0.0721746021502505
0.298405957669479,-0.105992989426767
0.323815205423187,-0.129773795368684
0.316082654414085,-0.138907338425321
0.302324984831283,-0.12356285097662
0.319907989574663,-0.114756974119532
0.304342084941601,-0.108177870135989
0.316265654145978,-0.101781474036908
0.300299511254565,-0.133356289395933
0.319267223956781,-0.136846467775859
0.324673239235143,-0.0792393702894287
0.313361576381113,-0.107227878630256
0.299499883624875,-0.134939472897386
0.314912154475002,-0.108563453502692
0.307442441157576,-0.10013184068527
0.328807617706585,-0.0899558954248682
0.345732087902052,-0.115571465709423
0.301725960058866,-0.142231553041929
0.351274791391987,-0.155913908023846
0.31540553075701,-0.117633922891185
0.316398938720254,-0.0801598380004906
0.309521212878273,-0.10802953187663
0.311304074199525,-0.111276695690251
0.30523339361508,-0.107402129621997
0.319983224062542,-0.103019627108533
0.311027408819334,-0.116447477542833
0.322646220818682,-0.133752176314831
0.308670184206271,-0.147095841586873
0.288251766368994,-0.0937725500161042
0.339457587555139,-0.142340952146459
0.296523138837812,-0.127841646638045
0.294535512445605,-0.0959595021157723
0.298213538564918,-0.122395698165388
0.287828018744388,-0.104000571172856
0.30120781331074,-0.116365932277006
0.319103661118445,-0.0774018507765971
0.304065012456854,-0.111026011111269
0.336217326699501,-0.0754620516342589
0.303949032081092,-0.12405026690101
0.30194770766221,-0.122422546079274
0.313668929892346,-0.100064646894543
0.275744383657703,-0.119057820046381
0.314617829395975,-0.136418969750423
0.318415894839079,-0.144817671434617
0.312296733853658,-0.155537065204753
0.299791870383687,-0.150002327994323
0.306362164004407,-0.111877813427739
0.286128060108866,-0.149696441441826
0.301383778579051,-0.125008047322376
0.348320241981365,-0.125777212463159
0.319881197896159,-0.113137303257049
0.298174612778649,-0.138813276216577
0.32354679675146,-0.135909535049345
0.318622822916111,-0.116283024024486
0.293538197653447,-0.113540422628646
0.318653544268603,-0.0971011174252632
0.302513442583147,-0.138637424308876
0.299456558474639,-0.0932911264413178
0.33201035158287,-0.109914395705786
0.294936594356947,-0.0829688080362134
0.301464559092907,-0.0869867350608319
0.283478036134304,-0.0751307839637149
